Date	Total Discharge (cfs)	Baseflow (cfs)	Stormflow (cfs)
2/3/1977	0.06	0.04	0.02
2/4/1977	0.05	0.04	0.01
2/5/1977	0.04	0.04	0
2/6/1977	0.04	0.04	0
2/7/1977	0.04	0.04	0
2/8/1977	0.04	0.04	0
2/9/1977	0.06	0.06	0
2/10/1977	0.12	0.06	0.06
2/11/1977	0.16	0.06	0.1
2/12/1977	0.22	0.22	0
2/13/1977	0.28	0.22	0.06
2/14/1977	0.35	0.22	0.13
2/15/1977	0.4	0.4	0
2/16/1977	0.49	0.4	0.09
2/17/1977	0.64	0.4	0.24
2/18/1977	0.82	0.82	0
2/19/1977	1.2	0.82	0.38
2/20/1977	1.6	0.82	0.78
2/21/1977	2.2	2.2	0
2/22/1977	4	2.2	1.8
2/23/1977	40	2.2	37.8
2/24/1977	17	2.4	14.6
2/25/1977	3	2.4	0.6
2/26/1977	2.4	2.4	0
2/27/1977	2.1	2	0.1
2/28/1977	2.3	2	0.3
3/1/1977	2	2	0
3/2/1977	2	2	0
3/3/1977	45	2	43
3/4/1977	86	2	84
3/5/1977	9.6	3.5	6.1
3/6/1977	4.4	3.5	0.9
3/7/1977	3.5	3.5	0
3/8/1977	4.2	2.9	1.3
3/9/1977	4.2	2.9	1.3
3/10/1977	2.9	2.9	0
3/11/1977	2.7	2.7	0
3/12/1977	26	2.7	23.3
3/13/1977	3.1	2.7	0.4
3/14/1977	2	1.8	0.2
3/15/1977	2	1.8	0.2
3/16/1977	1.8	1.8	0
3/17/1977	3.9	3.9	0
3/18/1977	10	3.9	6.1
3/19/1977	11	3.9	7.1
3/20/1977	18	6	12
3/21/1977	6	6	0
3/22/1977	6	6	0
3/23/1977	5.1	3.3	1.8
3/24/1977	3.7	3.3	0.4
3/25/1977	3.3	3.3	0
3/26/1977	3.7	3.7	0
3/27/1977	18	3.7	14.3
3/28/1977	50	3.7	46.3
3/29/1977	70	7.9	62.1
3/30/1977	41	7.9	33.1
3/31/1977	7.9	7.9	0
4/1/1977	5.4	5.4	0
4/2/1977	34	5.4	28.6
4/3/1977	5.7	5.4	0.3
4/4/1977	27	6.4	20.6
4/5/1977	14	6.4	7.6
4/6/1977	6.4	6.4	0
4/7/1977	4.7	3.1	1.6
4/8/1977	3.6	3.1	0.5
4/9/1977	3.1	3.1	0
4/10/1977	3.1	2.8	0.3
4/11/1977	3	2.8	0.2
4/12/1977	2.8	2.8	0
4/13/1977	2.6	2.3	0.3
4/14/1977	2.3	2.3	0
4/15/1977	2.4	2.3	0.1
4/16/1977	2.3	2	0.3
4/17/1977	2	2	0
4/18/1977	2.1	2	0.1
4/19/1977	1.9	1.9	0
4/20/1977	9.3	1.9	7.4
4/21/1977	14	1.9	12.1
4/22/1977	3.1	1.9	1.2
4/23/1977	1.9	1.9	0
4/24/1977	2.6	1.9	0.7
4/25/1977	3.3	1.9	1.4
4/26/1977	1.9	1.9	0
4/27/1977	2	1.9	0.1
4/28/1977	2.5	1.5	1
4/29/1977	2	1.5	0.5
4/30/1977	1.5	1.5	0
5/1/1977	1.3	1.3	0
5/2/1977	1.5	1.3	0.2
5/3/1977	1.4	1.3	0.1
5/4/1977	1.3	1.3	0
5/5/1977	5.5	1.3	4.2
5/6/1977	1.4	1.3	0.1
5/7/1977	1	0.97	0.03
5/8/1977	0.97	0.97	0
5/9/1977	1.1	0.97	0.13
5/10/1977	1.1	1.1	0
5/11/1977	1.2	1.1	0.1
5/12/1977	1.4	1.1	0.3
5/13/1977	1.4	1.1	0.3
5/14/1977	1.5	1.1	0.4
5/15/1977	1.1	1.1	0
5/16/1977	1.3	1.3	0
5/17/1977	3.7	1.3	2.4
5/18/1977	2.6	1.3	1.3
5/19/1977	2.4	2.3	0.1
5/20/1977	2.7	2.3	0.4
5/21/1977	2.3	2.3	0
5/22/1977	2.3	2.1	0.2
5/23/1977	2.1	2.1	0
5/24/1977	2.4	2.1	0.3
5/25/1977	2.4	2.4	0
5/26/1977	2.4	2.4	0
5/27/1977	2.4	2.4	0
5/28/1977	2.3	2	0.3
5/29/1977	2	2	0
5/30/1977	2.1	2	0.1
5/31/1977	8.7	2	6.7
6/1/1977	4.4	2	2.4
6/2/1977	2	2	0
6/3/1977	2	1.8	0.2
6/4/1977	1.8	1.8	0
6/5/1977	76	1.8	74.2
6/6/1977	34	3.1	30.9
6/7/1977	3.1	3.1	0
6/8/1977	10	3.1	6.9
6/9/1977	2.7	2.3	0.4
6/10/1977	2.3	2.3	0
6/11/1977	34	2.3	31.7
6/12/1977	2.6	2	0.6
6/13/1977	2.3	2	0.3
6/14/1977	2	2	0
6/15/1977	1.8	1.8	0
6/16/1977	2.1	1.8	0.3
6/17/1977	34	1.8	32.2
6/18/1977	5.4	2	3.4
6/19/1977	2	2	0
6/20/1977	2.1	2	0.1
6/21/1977	2	1.8	0.2
6/22/1977	1.8	1.8	0
6/23/1977	2	1.8	0.2
6/24/1977	6	1.7	4.3
6/25/1977	2.3	1.7	0.6
6/26/1977	1.7	1.7	0
6/27/1977	2.3	2.3	0
6/28/1977	43	2.3	40.7
6/29/1977	3.5	2.3	1.2
6/30/1977	71	3.3	67.7
7/1/1977	5.4	3.3	2.1
7/2/1977	3.3	3.3	0
7/3/1977	23	3.1	19.9
7/4/1977	3.1	3.1	0
7/5/1977	3.1	3.1	0
7/6/1977	7.9	2.9	5
7/7/1977	4.4	2.9	1.5
7/8/1977	2.9	2.9	0
7/9/1977	2.3	1.8	0.5
7/10/1977	1.8	1.8	0
7/11/1977	2	1.8	0.2
7/12/1977	2.4	2.4	0
7/13/1977	2.4	2.4	0
7/14/1977	2.6	2.4	0.2
7/15/1977	3.5	3.5	0
7/16/1977	5.1	3.5	1.6
7/17/1977	84	3.5	80.5
7/18/1977	204	6.6	197.4
7/19/1977	13	6.6	6.4
7/20/1977	6.6	6.6	0
7/21/1977	7.6	2.5	5.1
7/22/1977	3.7	2.5	1.2
7/23/1977	2.5	2.5	0
7/24/1977	38	2.7	35.3
7/25/1977	4.8	2.7	2.1
7/26/1977	2.7	2.7	0
7/27/1977	2.6	2	0.6
7/28/1977	2	2	0
7/29/1977	2.8	2	0.8
7/30/1977	2	1.6	0.4
7/31/1977	1.7	1.6	0.1
8/1/1977	1.6	1.6	0
8/2/1977	7.3	6.5	0.8
8/3/1977	11	6.5	4.5
8/4/1977	6.5	6.5	0
8/5/1977	31	2.3	28.7
8/6/1977	3.9	2.3	1.6
8/7/1977	2.3	2.3	0
8/8/1977	18	3.3	14.7
8/9/1977	9.6	3.3	6.3
8/10/1977	3.3	3.3	0
8/11/1977	2.3	2.1	0.2
8/12/1977	2.1	2.1	0
8/13/1977	48	2.1	45.9
8/14/1977	6	3.1	2.9
8/15/1977	3.1	3.1	0
8/16/1977	8.3	3.1	5.2
8/17/1977	3.1	2.4	0.7
8/18/1977	2.4	2.4	0
8/19/1977	2.4	2.4	0
8/20/1977	2	2	0
8/21/1977	8.3	2	6.3
8/22/1977	2.7	2	0.7
8/23/1977	7.9	2.1	5.8
8/24/1977	3.3	2.1	1.2
8/25/1977	2.1	2.1	0
8/26/1977	2.1	2	0.1
8/27/1977	2	2	0
8/28/1977	60	2	58
8/29/1977	9.1	3.1	6
8/30/1977	4.6	3.1	1.5
8/31/1977	3.1	3.1	0
9/1/1977	6	2	4
9/2/1977	4.6	2	2.6
9/3/1977	2	2	0
9/4/1977	12	2.4	9.6
9/5/1977	3.1	2.4	0.7
9/6/1977	2.4	2.4	0
9/7/1977	1.6	1.5	0.1
9/8/1977	1.5	1.5	0
9/9/1977	1.6	1.5	0.1
9/10/1977	1.2	1.2	0
9/11/1977	1.2	1.2	0
9/12/1977	14	1.2	12.8
9/13/1977	3.5	1.8	1.7
9/14/1977	1.8	1.8	0
9/15/1977	3.1	1.8	1.3
9/16/1977	4.2	4.2	0
9/17/1977	21	4.2	16.8
9/18/1977	9.1	4.2	4.9
9/19/1977	4.2	2.3	1.9
9/20/1977	2.6	2.3	0.3
9/21/1977	2.3	2.3	0
9/22/1977	2.7	2.7	0
9/23/1977	4.6	2.7	1.9
9/24/1977	57	2.7	54.3
9/25/1977	3.9	2.4	1.5
9/26/1977	5.4	2.4	3
9/27/1977	2.4	2.4	0
9/28/1977	2	1.8	0.2
9/29/1977	1.8	1.8	0
9/30/1977	20	1.8	18.2
10/1/1977	39	2.6	36.4
10/2/1977	4.6	2.6	2
10/3/1977	2.6	2.6	0
10/4/1977	2.6	1.9	0.7
10/5/1977	6	1.9	4.1
10/6/1977	1.9	1.9	0
10/7/1977	40	5.7	34.3
10/8/1977	33	5.7	27.3
10/9/1977	5.7	5.7	0
10/10/1977	6.6	3.1	3.5
10/11/1977	7.9	3.1	4.8
10/12/1977	3.1	3.1	0
10/13/1977	2.3	2.1	0.2
10/14/1977	2.1	2.1	0
10/15/1977	2.6	2.1	0.5
10/16/1977	1.9	1.2	0.7
10/17/1977	1.2	1.2	0
10/18/1977	1.5	1.2	0.3
10/19/1977	1.2	1.1	0.1
10/20/1977	1.1	1.1	0
10/21/1977	1.2	1.1	0.1
10/22/1977	1.7	1	0.7
10/23/1977	1	1	0
10/24/1977	1.1	1	0.1
10/25/1977	5.1	1.7	3.4
10/26/1977	2.3	1.7	0.6
10/27/1977	1.7	1.7	0
10/28/1977	1.7	1.7	0
10/29/1977	1.7	1.7	0
10/30/1977	2.1	1.7	0.4
10/31/1977	9.3	9.3	0
11/1/1977	49	9.3	39.7
11/2/1977	33	9.3	23.7
11/3/1977	7.2	3.3	3.9
11/4/1977	3.8	3.3	0.5
11/5/1977	3.3	3.3	0
11/6/1977	3.3	3.1	0.2
11/7/1977	3.3	3.1	0.2
11/8/1977	3.1	3.1	0
11/9/1977	2.6	2.6	0
11/10/1977	2.6	2.6	0
11/11/1977	2.6	2.6	0
11/12/1977	2.1	1.9	0.2
11/13/1977	1.9	1.9	0
11/14/1977	1.9	1.9	0
11/15/1977	1.9	1.9	0
11/16/1977	1.9	1.9	0
11/17/1977	1.9	1.9	0
11/18/1977	1.2	1.1	0.1
11/19/1977	1.1	1.1	0
11/20/1977	4.8	1.1	3.7
11/21/1977	1.5	1.2	0.3
11/22/1977	1.2	1.2	0
11/23/1977	11	1.2	9.8
11/24/1977	2.3	1.2	1.1
11/25/1977	1.2	1.2	0
11/26/1977	1.2	1.2	0
11/27/1977	2.7	1.9	0.8
11/28/1977	1.9	1.9	0
11/29/1977	2.3	1.9	0.4
11/30/1977	2.3	2.3	0
12/1/1977	15	2.3	12.7
12/2/1977	5.1	2.3	2.8
12/3/1977	2.3	2.3	0
12/4/1977	2.6	2.3	0.3
12/5/1977	2.3	2.3	0
12/6/1977	1.4	1.4	0
12/7/1977	1.7	1.4	0.3
12/8/1977	2.6	1.4	1.2
12/9/1977	3.6	3.6	0
12/10/1977	4.6	3.6	1
12/11/1977	4.3	3.6	0.7
12/12/1977	6.3	5.7	0.6
12/13/1977	15	5.7	9.3
12/14/1977	5.7	5.7	0
12/15/1977	3.3	3.3	0
12/16/1977	13	3.3	9.7
12/17/1977	51	3.3	47.7
12/18/1977	16	11	5
12/19/1977	11	11	0
12/20/1977	46	11	35
12/21/1977	23	7.9	15.1
12/22/1977	11	7.9	3.1
12/23/1977	7.9	7.9	0
12/24/1977	5.7	3.1	2.6
12/25/1977	3.1	3.1	0
12/26/1977	4.3	3.1	1.2
12/27/1977	2.1	1.6	0.5
12/28/1977	1.8	1.6	0.2
12/29/1977	1.6	1.6	0
12/30/1977	1.5	1.3	0.2
12/31/1977	1.4	1.3	0.1
1/1/1978	1.3	1.3	0
1/2/1978	1.2	1.1	0.1
1/3/1978	1.2	1.1	0.1
1/4/1978	1.1	1.1	0
1/5/1978	1.1	1	0.1
1/6/1978	1	1	0
1/7/1978	1	1	0
1/8/1978	1	1	0
1/9/1978	1	1	0
1/10/1978	1	1	0
1/11/1978	1.4	1.4	0
1/12/1978	1.6	1.4	0.2
1/13/1978	1.7	1.4	0.3
1/14/1978	1.8	1.6	0.2
1/15/1978	1.7	1.6	0.1
1/16/1978	1.6	1.6	0
1/17/1978	1.5	1.3	0.2
1/18/1978	1.4	1.3	0.1
1/19/1978	1.3	1.3	0
1/20/1978	1.3	1.2	0.1
1/21/1978	1.3	1.2	0.1
1/22/1978	1.2	1.2	0
1/23/1978	1.2	1.2	0
1/24/1978	1.2	1.2	0
1/25/1978	1.2	1.2	0
1/26/1978	1.1	1	0.1
1/27/1978	1	1	0
1/28/1978	1	1	0
1/29/1978	1	1	0
1/30/1978	1.2	1	0.2
1/31/1978	1.3	1	0.3
2/1/1978	1.4	1.4	0
2/2/1978	1.5	1.4	0.1
2/3/1978	1.6	1.4	0.2
2/4/1978	1.6	1.5	0.1
2/5/1978	1.5	1.5	0
2/6/1978	1.5	1.5	0
2/7/1978	1.5	1.4	0.1
2/8/1978	1.4	1.4	0
2/9/1978	1.4	1.4	0
2/10/1978	1.3	1.2	0.1
2/11/1978	1.2	1.2	0
2/12/1978	1.2	1.2	0
2/13/1978	1.2	1.2	0
2/14/1978	1.2	1.2	0
2/15/1978	1.2	1.2	0
2/16/1978	1.1	0.9	0.2
2/17/1978	1	0.9	0.1
2/18/1978	0.9	0.9	0
2/19/1978	0.9	0.9	0
2/20/1978	0.9	0.9	0
2/21/1978	0.9	0.9	0
2/22/1978	0.9	0.9	0
2/23/1978	0.9	0.9	0
2/24/1978	0.9	0.9	0
2/25/1978	0.9	0.9	0
2/26/1978	0.9	0.9	0
2/27/1978	0.9	0.9	0
2/28/1978	0.9	0.9	0
3/1/1978	0.9	0.9	0
3/2/1978	1	0.9	0.1
3/3/1978	1	0.9	0.1
3/4/1978	0.9	0.9	0
3/5/1978	0.9	0.9	0
3/6/1978	2.2	2.1	0.1
3/7/1978	2.3	2.1	0.2
3/8/1978	2.1	2.1	0
3/9/1978	1.9	1.9	0
3/10/1978	14	1.9	12.1
3/11/1978	26	1.9	24.1
3/12/1978	31	12	19
3/13/1978	12	12	0
3/14/1978	30	12	18
3/15/1978	12	8.5	3.5
3/16/1978	8.5	8.5	0
3/17/1978	10	8.5	1.5
3/18/1978	11	11	0
3/19/1978	23	11	12
3/20/1978	20	11	9
3/21/1978	22	15	7
3/22/1978	19	15	4
3/23/1978	15	15	0
3/24/1978	9.3	5.4	3.9
3/25/1978	5.4	5.4	0
3/26/1978	6.3	5.4	0.9
3/27/1978	13	8.6	4.4
3/28/1978	11	8.6	2.4
3/29/1978	8.6	8.6	0
3/30/1978	6.6	6.3	0.3
3/31/1978	6.6	6.3	0.3
4/1/1978	6.3	6.3	0
4/2/1978	7.9	7.9	0
4/3/1978	54	7.9	46.1
4/4/1978	42	7.9	34.1
4/5/1978	15	15	0
4/6/1978	182	15	167
4/7/1978	30	15	15
4/8/1978	10	7.9	2.1
4/9/1978	7.9	7.9	0
4/10/1978	48	7.9	40.1
4/11/1978	16	6	10
4/12/1978	8.6	6	2.6
4/13/1978	6	6	0
4/14/1978	4.8	3.6	1.2
4/15/1978	4.3	3.6	0.7
4/16/1978	3.6	3.6	0
4/17/1978	3.3	3.3	0
4/18/1978	40	3.3	36.7
4/19/1978	9	3.3	5.7
4/20/1978	6.3	4.1	2.2
4/21/1978	4.8	4.1	0.7
4/22/1978	4.1	4.1	0
4/23/1978	30	6.3	23.7
4/24/1978	8.6	6.3	2.3
4/25/1978	6.3	6.3	0
4/26/1978	4.6	3.8	0.8
4/27/1978	4.1	3.8	0.3
4/28/1978	3.8	3.8	0
4/29/1978	3.3	2.6	0.7
4/30/1978	2.8	2.6	0.2
5/1/1978	2.6	2.6	0
5/2/1978	2.6	2.6	0
5/3/1978	2.6	2.6	0
5/4/1978	2.6	2.6	0
5/5/1978	4.8	2.6	2.2
5/6/1978	2.6	2.6	0
5/7/1978	11	2.6	8.4
5/8/1978	20	3.1	16.9
5/9/1978	4.3	3.1	1.2
5/10/1978	3.1	3.1	0
5/11/1978	3.1	3.1	0
5/12/1978	37	3.1	33.9
5/13/1978	296	3.1	292.9
5/14/1978	43	9.7	33.3
5/15/1978	17	9.7	7.3
5/16/1978	9.7	9.7	0
5/17/1978	7.2	5.1	2.1
5/18/1978	5.7	5.1	0.6
5/19/1978	5.1	5.1	0
5/20/1978	4.6	3.6	1
5/21/1978	3.8	3.6	0.2
5/22/1978	3.6	3.6	0
5/23/1978	3.6	3.3	0.3
5/24/1978	3.3	3.3	0
5/25/1978	3.6	3.3	0.3
5/26/1978	4.1	3.6	0.5
5/27/1978	4.3	3.6	0.7
5/28/1978	3.6	3.6	0
5/29/1978	5.7	4.6	1.1
5/30/1978	6	4.6	1.4
5/31/1978	4.6	4.6	0
6/1/1978	4.8	2.1	2.7
6/2/1978	3.1	2.1	1
6/3/1978	2.1	2.1	0
6/4/1978	2.3	2.1	0.2
6/5/1978	2.3	2.1	0.2
6/6/1978	2.1	2.1	0
6/7/1978	16	2.1	13.9
6/8/1978	5.1	2.1	3
6/9/1978	2.1	2.1	0
6/10/1978	1.7	1.7	0
6/11/1978	1.7	1.7	0
6/12/1978	9	1.7	7.3
6/13/1978	1.9	1.7	0.2
6/14/1978	1.7	1.7	0
6/15/1978	1.9	1.7	0.2
6/16/1978	51	15	36
6/17/1978	97	15	82
6/18/1978	15	15	0
6/19/1978	5.4	5.4	0
6/20/1978	11	5.4	5.6
6/21/1978	6.9	5.4	1.5
6/22/1978	3.8	3.1	0.7
6/23/1978	7.9	3.1	4.8
6/24/1978	3.1	3.1	0
6/25/1978	12	3.1	8.9
6/26/1978	7.6	3.1	4.5
6/27/1978	3.1	3.1	0
6/28/1978	2.3	2.3	0
6/29/1978	2.3	2.3	0
6/30/1978	6.3	2.3	4
7/1/1978	115	18	97
7/2/1978	136	18	118
7/3/1978	18	18	0
7/4/1978	8.6	5.9	2.7
7/5/1978	5.9	5.9	0
7/6/1978	6	5.9	0.1
7/7/1978	8.7	2.9	5.8
7/8/1978	3.8	2.9	0.9
7/9/1978	2.9	2.9	0
7/10/1978	3.5	2.2	1.3
7/11/1978	2.2	2.2	0
7/12/1978	5.1	2.2	2.9
7/13/1978	4.2	2.1	2.1
7/14/1978	2.6	2.1	0.5
7/15/1978	2.1	2.1	0
7/16/1978	1.7	1.7	0
7/17/1978	8.9	1.7	7.2
7/18/1978	2.6	1.7	0.9
7/19/1978	2.1	2.1	0
7/20/1978	40	2.1	37.9
7/21/1978	14	2.1	11.9
7/22/1978	10	2.6	7.4
7/23/1978	3.8	2.6	1.2
7/24/1978	2.6	2.6	0
7/25/1978	2.8	2.8	0
7/26/1978	19	2.8	16.2
7/27/1978	3.8	2.8	1
7/28/1978	2.8	1.9	0.9
7/29/1978	2.3	1.9	0.4
7/30/1978	1.9	1.9	0
7/31/1978	49	3.6	45.4
8/1/1978	6.3	3.6	2.7
8/2/1978	3.6	3.6	0
8/3/1978	3.1	2.3	0.8
8/4/1978	2.6	2.3	0.3
8/5/1978	2.3	2.3	0
8/6/1978	1.9	1.9	0
8/7/1978	2.1	1.9	0.2
8/8/1978	3.6	1.9	1.7
8/9/1978	22	3.1	18.9
8/10/1978	3.6	3.1	0.5
8/11/1978	3.1	3.1	0
8/12/1978	2.6	2.3	0.3
8/13/1978	2.3	2.3	0
8/14/1978	2.6	2.3	0.3
8/15/1978	26	3.1	22.9
8/16/1978	9.7	3.1	6.6
8/17/1978	3.1	3.1	0
8/18/1978	52	4.1	47.9
8/19/1978	39	4.1	34.9
8/20/1978	4.1	4.1	0
8/21/1978	3.1	3.1	0
8/22/1978	9	3.1	5.9
8/23/1978	3.1	3.1	0
8/24/1978	11	2.3	8.7
8/25/1978	3.1	2.3	0.8
8/26/1978	2.3	2.3	0
8/27/1978	20	2.6	17.4
8/28/1978	4.3	2.6	1.7
8/29/1978	2.6	2.6	0
8/30/1978	2.1	2.1	0
8/31/1978	2.1	2.1	0
9/1/1978	2.1	2.1	0
9/2/1978	1.9	1.5	0.4
9/3/1978	1.7	1.5	0.2
9/4/1978	1.5	1.5	0
9/5/1978	2.3	2.3	0
9/6/1978	2.6	2.3	0.3
9/7/1978	4.3	2.3	2
9/8/1978	3.3	2.1	1.2
9/9/1978	17	2.1	14.9
9/10/1978	2.1	2.1	0
9/11/1978	14	14	0
9/12/1978	92	14	78
9/13/1978	133	14	119
9/14/1978	31	5.4	25.6
9/15/1978	9.7	5.4	4.3
9/16/1978	5.4	5.4	0
9/17/1978	51	13	38
9/18/1978	101	13	88
9/19/1978	13	13	0
9/20/1978	72	9.3	62.7
9/21/1978	17	9.3	7.7
9/22/1978	9.3	9.3	0
9/23/1978	6.3	4.1	2.2
9/24/1978	4.8	4.1	0.7
9/25/1978	4.1	4.1	0
9/26/1978	3.8	3.1	0.7
9/27/1978	3.3	3.1	0.2
9/28/1978	3.1	3.1	0
9/29/1978	2.8	2.6	0.2
9/30/1978	3.8	2.6	1.2
10/1/1978	2.6	2.6	0
10/2/1978	12	3	9
10/3/1978	7.3	3	4.3
10/4/1978	3	3	0
10/5/1978	33	3.6	29.4
10/6/1978	7.7	3.6	4.1
10/7/1978	3.6	3.6	0
10/8/1978	2.4	2.4	0
10/9/1978	3.9	2.4	1.5
10/10/1978	2.4	2.4	0
10/11/1978	2	2	0
10/12/1978	2.1	2	0.1
10/13/1978	2.1	2	0.1
10/14/1978	2	2	0
10/15/1978	6.6	2	4.6
10/16/1978	8.3	2	6.3
10/17/1978	3.7	2.9	0.8
10/18/1978	2.9	2.9	0
10/19/1978	3	2.9	0.1
10/20/1978	3	3	0
10/21/1978	3.3	3	0.3
10/22/1978	5.8	3	2.8
10/23/1978	7.5	3.3	4.2
10/24/1978	3.3	3.3	0
10/25/1978	8.9	3.3	5.6
10/26/1978	3.5	2.6	0.9
10/27/1978	2.9	2.6	0.3
10/28/1978	2.6	2.6	0
10/29/1978	2.1	2.1	0
10/30/1978	2.4	2.1	0.3
10/31/1978	2.5	2.1	0.4
11/1/1978	1.9	1.9	0
11/2/1978	2	1.9	0.1
11/3/1978	2.3	1.9	0.4
11/4/1978	2.7	2.3	0.4
11/5/1978	2.3	2.3	0
11/6/1978	2.4	2.3	0.1
11/7/1978	2	1.8	0.2
11/8/1978	1.8	1.8	0
11/9/1978	1.8	1.8	0
11/10/1978	2	1.7	0.3
11/11/1978	2	1.7	0.3
11/12/1978	1.7	1.7	0
11/13/1978	25	3	22
11/14/1978	3.4	3	0.4
11/15/1978	3	3	0
11/16/1978	2.4	2.4	0
11/17/1978	47	2.4	44.6
11/18/1978	5.3	2.4	2.9
11/19/1978	2.8	2.4	0.4
11/20/1978	2.7	2.4	0.3
11/21/1978	2.4	2.4	0
11/22/1978	2	2	0
11/23/1978	31	2	29
11/24/1978	5	2	3
11/25/1978	3.8	3.4	0.4
11/26/1978	3.4	3.4	0
11/27/1978	5.9	3.4	2.5
11/28/1978	5.6	4.2	1.4
11/29/1978	7.2	4.2	3
11/30/1978	4.2	4.2	0
12/1/1978	2.9	2.5	0.4
12/2/1978	2.5	2.5	0
12/3/1978	9.3	2.5	6.8
12/4/1978	4.9	2.8	2.1
12/5/1978	3.4	2.8	0.6
12/6/1978	2.8	2.8	0
12/7/1978	2.5	2.1	0.4
12/8/1978	2.1	2.1	0
12/9/1978	2.1	2.1	0
12/10/1978	2.1	2.1	0
12/11/1978	2.3	2.1	0.2
12/12/1978	2.4	2.1	0.3
12/13/1978	2.6	2.3	0.3
12/14/1978	2.3	2.3	0
12/15/1978	2.5	2.3	0.2
12/16/1978	2.3	1.8	0.5
12/17/1978	1.8	1.8	0
12/18/1978	2.1	1.8	0.3
12/19/1978	2.5	2.5	0
12/20/1978	3	2.5	0.5
12/21/1978	2.8	2.5	0.3
12/22/1978	1.9	1.9	0
12/23/1978	1.9	1.9	0
12/24/1978	2.8	1.9	0.9
12/25/1978	1.4	1.3	0.1
12/26/1978	1.3	1.3	0
12/27/1978	1.7	1.3	0.4
12/28/1978	2.2	2.2	0
12/29/1978	2.2	2.2	0
12/30/1978	2.3	2.2	0.1
12/31/1978	2	1.1	0.9
1/1/1979	1.6	1.1	0.5
1/2/1979	1.1	1.1	0
1/3/1979	1.2	1.2	0
1/4/1979	1.2	1.2	0
1/5/1979	1.2	1.2	0
1/6/1979	1.2	1.2	0
1/7/1979	1.2	1.2	0
1/8/1979	1.2	1.2	0
1/9/1979	1.2	1.2	0
1/10/1979	1.2	1.2	0
1/11/1979	1.2	1.2	0
1/12/1979	1.4	1.3	0.1
1/13/1979	1.5	1.3	0.2
1/14/1979	1.3	1.3	0
1/15/1979	1	1	0
1/16/1979	1.2	1	0.2
1/17/1979	1.5	1	0.5
1/18/1979	1.6	1.6	0
1/19/1979	1.8	1.6	0.2
1/20/1979	2	1.6	0.4
1/21/1979	1.9	1.8	0.1
1/22/1979	1.9	1.8	0.1
1/23/1979	1.8	1.8	0
1/24/1979	1.8	1.7	0.1
1/25/1979	1.7	1.7	0
1/26/1979	1.9	1.7	0.2
1/27/1979	2.1	1.9	0.2
1/28/1979	2.3	1.9	0.4
1/29/1979	1.9	1.9	0
1/30/1979	1.5	1.3	0.2
1/31/1979	1.4	1.3	0.1
2/1/1979	1.3	1.3	0
2/2/1979	1.2	0.72	0.48
2/3/1979	0.72	0.72	0
2/4/1979	0.76	0.72	0.04
2/5/1979	1	1	0
2/6/1979	1.2	1	0.2
2/7/1979	1.6	1	0.6
2/8/1979	1.7	1.7	0
2/9/1979	1.7	1.7	0
2/10/1979	1.9	1.7	0.2
2/11/1979	2	2	0
2/12/1979	2.1	2	0.1
2/13/1979	2.1	2	0.1
2/14/1979	2.1	1.3	0.8
2/15/1979	1.8	1.3	0.5
2/16/1979	1.3	1.3	0
2/17/1979	1.1	0.76	0.34
2/18/1979	0.76	0.76	0
2/19/1979	1.1	0.76	0.34
2/20/1979	1.4	1.4	0
2/21/1979	6	1.4	4.6
2/22/1979	3.8	1.4	2.4
2/23/1979	19	6.3	12.7
2/24/1979	7.4	6.3	1.1
2/25/1979	6.3	6.3	0
2/26/1979	6	6	0
2/27/1979	8.1	6	2.1
2/28/1979	6.2	6	0.2
3/1/1979	16	8.5	7.5
3/2/1979	8.5	8.5	0
3/3/1979	81	8.5	72.5
3/4/1979	153	32	121
3/5/1979	48	32	16
3/6/1979	32	32	0
3/7/1979	25	25	0
3/8/1979	29	25	4
3/9/1979	26	25	1
3/10/1979	17	13	4
3/11/1979	13	13	0
3/12/1979	17	13	4
3/13/1979	63	16	47
3/14/1979	35	16	19
3/15/1979	16	16	0
3/16/1979	22	22	0
3/17/1979	31	22	9
3/18/1979	92	22	70
3/19/1979	157	27	130
3/20/1979	56	27	29
3/21/1979	27	27	0
3/22/1979	20	20	0
3/23/1979	33	20	13
3/24/1979	24	20	4
3/25/1979	13	13	0
3/26/1979	16	13	3
3/27/1979	17	13	4
3/28/1979	15	15	0
3/29/1979	51	15	36
3/30/1979	205	15	190
3/31/1979	36	18	18
4/1/1979	18	18	0
4/2/1979	34	18	16
4/3/1979	14	10	4
4/4/1979	10	10	0
4/5/1979	14	10	4
4/6/1979	6.8	5.5	1.3
4/7/1979	5.9	5.5	0.4
4/8/1979	5.5	5.5	0
4/9/1979	4.9	4.7	0.2
4/10/1979	4.7	4.7	0
4/11/1979	73	4.7	68.3
4/12/1979	82	9.2	72.8
4/13/1979	17	9.2	7.8
4/14/1979	9.2	9.2	0
4/15/1979	6.8	5	1.8
4/16/1979	5.6	5	0.6
4/17/1979	5	5	0
4/18/1979	4.6	4.1	0.5
4/19/1979	4.1	4.1	0
4/20/1979	7.6	4.1	3.5
4/21/1979	5.5	3.4	2.1
4/22/1979	4	3.4	0.6
4/23/1979	3.4	3.4	0
4/24/1979	36	36	0
4/25/1979	60	36	24
4/26/1979	160	36	124
4/27/1979	34	18	16
4/28/1979	18	18	0
4/29/1979	32	18	14
4/30/1979	17	9.5	7.5
